run_index,timestamp_utc,ground_truth_latitude,ground_truth_longitude,estimated_latitude,estimated_longitude,identified_objects_used,latitude_error_degrees,longitude_error_degrees,latitude_error_meters,longitude_error_meters,error_distance_meters,cumulative_mean_error_meters
276,2026-09-20T21:42:38.607845Z,4.848461545421514,101.84377386841527,5.125101389166898,102.43912397591573,31,0.2766398437453841,0.595350107500451,30760.947132230176,65949.33023686301,72770.46852329174,2301676.3038738905
277,2026-09-20T21:42:49.281864Z,16.321468276249668,12.695303522868159,16.401722200298256,12.70242723715959,16,0.08025392404858778,0.007123714291424221,8923.829197520707,760.0423760299458,8956.137104854763,2293399.335762811
278,2026-09-20T21:43:00.204906Z,15.807110796704022,98.05380637934115,15.67083936891821,97.96547825916174,15,-0.13627142778581103,-0.08832812017942615,-15152.69141639254,-9453.400553717052,17859.75323801264,2285213.941581067
279,2026-09-20T21:43:16.390680Z,-21.741955074088807,-67.34157473899596,-21.808582898295615,-67.37717242132942,32,-0.06662782420680813,-0.035597682333445846,-7408.676025162585,-3675.8425904000856,8270.447199748085,2277052.8537875856
280,2026-09-20T21:43:30.070489Z,-28.09632000117048,98.51598265597198,-27.5877266345452,99.08757612711845,36,0.5085933666252807,0.571593471146457,56553.00209380725,56200.7013264111,79729.02272420289,2269205.2686766447
281,2026-09-20T21:43:41.244026Z,-38.24125727964677,-176.2998892042003,-40.526864222284836,179.9488522516715,17,-2.2856069426380685,-3.751258544128177,-254147.8963249342,-322396.9796065986,410456.28052558843,2262590.5035942565
282,2026-09-20T21:43:58.927503Z,-59.18062842246579,-69.27756099009447,-89.99999896489142,179.8432790798697,41,-30.81937054242563,-110.87915993003583,-3426957.6466964926,-3276103.9629028556,3426957.802816329,2266719.4656482353
283,2026-09-20T21:44:08.803311Z,39.329792136780604,-116.58400115964024,-89.99999999998774,155.75839885807216,31,-129.32979213676833,-87.65759998228759,-14380816.749603985,-8809611.53596778,14380816.749605292,2309525.463118048
284,2026-09-20T21:44:19.981361Z,-2.65503188568711,-69.44180674248067,-89.99999999999999,100.40708734039403,37,-87.34496811431288,169.84889408287472,-9712317.322242342,13041678.03175722,9712317.322242346,2335591.6316360915
285,2026-09-20T21:44:34.209512Z,5.372710419836388,105.04160103266122,5.357044799230378,105.07809965590569,34,-0.0156656206060104,0.0364986232444835,-1741.9375341268142,4040.683504973312,4400.166979892025,2327412.0124618593
286,2026-09-20T21:44:52.655364Z,-40.310701824482,-143.56924093111752,-52.58440224209463,179.99989798517024,36,-12.27370041761263,-36.430861083712216,-1364773.2175937262,-2791162.732933068,3063538.901494757,2329985.882703233
287,2026-09-20T21:45:03.079508Z,-21.42936617898077,97.67270572861514,-20.5827832568574,98.28548623548569,26,0.8465829221233712,0.6127805068705356,94135.72592404444,63609.79176365368,113611.74838129932,2322263.324743923
288,2026-09-20T21:45:18.514469Z,2.3826071384641043,-68.16144558272177,2.328743513444194,-68.15471959171417,29,-0.053863625019910266,0.006725991007613175,-5989.3618328989405,747.2640496291978,6035.798098339573,2314220.8680541813
289,2026-09-20T21:45:33.498508Z,70.99959129895589,120.33490183868076,76.67801252142719,-171.34740913080654,24,5.6784212224713,68.31768903051272,631411.6312896018,2114437.5951716746,2067798.6729677166,2313368.1960988645
290,2026-09-20T21:45:42.369800Z,11.394979838012588,-122.82061459725595,11.280696713800452,-122.77676590448804,14,-0.11428312421213604,0.04384869276790937,-12707.703613479462,4780.602073906183,13577.182284369763,2305437.882258125
291,2026-09-20T21:45:53.592105Z,68.54078000779691,-35.984673482200094,68.45989005309157,-35.89920139997986,18,-0.08088995470534144,0.08547208222023528,-8994.55257974212,3483.198642849956,9645.444830002589,2297548.5611673067
292,2026-09-20T21:46:10.327053Z,66.39618173881932,53.26221945001069,66.6298397399797,52.79527793515493,29,0.2336580011603786,-0.46694151485576185,25981.58429894252,-20692.847748822503,33214.825837764896,2289793.9935805616
293,2026-09-20T21:46:23.254298Z,54.30335860887838,62.04624086295374,54.6936696251127,62.64319367213386,36,0.39031101623431397,0.5969528091801237,43400.60481873772,38547.37412304584,58047.08448668371,2282177.109931777
294,2026-09-20T21:46:38.686653Z,-71.02447013895404,-38.66646316674971,-71.1117394241452,-35.69351600544773,28,-0.08726928519115518,2.972947161301988,-9703.901765153576,107253.61830789021,107680.71470322991,2274780.863689503
295,2026-09-20T21:46:51.163632Z,-6.296299610611691,-103.52501016651091,-5.707243753680701,-102.2086255785832,20,0.5890558569309903,1.3163845879277005,65500.02280098914,145572.9553659073,159629.36847203042,2267610.858620969
296,2026-09-20T21:47:05.792064Z,51.880549924296226,-166.0269206211539,53.39183168782739,-160.74546637829283,24,1.5112817635311657,5.281454242861059,168046.86483510732,356399.4080381603,393901.27231839154,2261280.758667244
297,2026-09-20T21:47:15.262134Z,-30.939322421904734,38.54740974983835,89.99999999613894,-154.9302987612667,17,120.93932241804367,166.52229148889495,13447839.084717005,16111053.47984014,13447839.08556384,2298945.938219085
298,2026-09-20T21:47:32.946638Z,-45.687320622338255,-57.72205344972181,-46.17130210732707,-56.16421909603274,33,-0.4839814849888171,1.5578343536890884,-53816.285720656124,120484.640558178,131954.22287421755,2291674.153939404
299,2026-09-20T21:47:47.126837Z,1.3855212241659538,147.63562442257148,-2.330976621023154,-179.9999993380779,23,-3.7164978451891075,32.36437623935058,-413255.7052704634,3598631.9529725523,3621649.041619014,2296122.2304868274
300,2026-09-20T21:48:02.409444Z,-13.113874780836579,70.48954739909888,89.99999999985918,-179.85908556831905,36,103.11387478069577,109.65136703258207,11465739.742275681,9549625.396961236,11465739.742296604,2326687.62219286
301,2026-09-20T21:48:07.825444Z,-13.66704802277121,2.888845101808073,89.99999999374982,-173.74617747554254,1,103.66704801652104,-176.6350225773506,11527249.799655005,-15442055.195556177,11527249.801043784,2357254.2739498396
302,2026-09-20T21:48:21.702039Z,23.376390148356542,-122.81743381872771,22.969398048966593,-123.30403526680493,25,-0.4069920993899494,-0.4866014480772378,-45255.456636580384,-49742.29701946101,67248.30141104852,2349671.4727162677
303,2026-09-20T21:48:33.677263Z,-46.84870608318234,-75.89825886275374,-46.92202102349757,-75.68608441041377,18,-0.07331494031522823,0.21217445233997978,-8152.249410302004,16124.688705496088,18068.327013675782,2341976.4128294606
304,2026-09-20T21:48:44.856804Z,-31.98935761394933,9.710068738366289,-31.730060668301594,9.51395859857035,17,0.259296945647737,-0.19611013979593395,28832.504850458245,-18521.159619002494,34268.722363634966,2334385.2691108226
305,2026-09-20T21:48:53.026600Z,-9.84528258544678,22.971759362915748,-9.709389074980448,22.889220765015214,8,0.1358935104663317,-0.08253859790053752,15110.668927775328,-9044.566107197395,17610.691336222808,2326789.286888611
306,2026-09-20T21:49:05.952438Z,34.79619083624183,13.899561122302316,35.45595631282512,13.005427045716438,22,0.6597654765832957,-0.8941340765858854,73362.57377129189,-81317.01670861708,109518.48455824489,2319543.3038744596
307,2026-09-20T21:49:19.681283Z,7.269033623771501,-18.071152245889863,7.278605398287813,-18.146966992013486,24,0.009571774516311748,-0.07581474612362626,1064.3327651995414,-8362.372129415557,8429.832236275832,2312015.246963586
308,2026-09-20T21:49:33.611688Z,-39.43555160946208,-76.30408390406761,-38.65696852226129,-76.86326655303687,23,0.7785830872007935,-0.5591826489692551,86574.48926798631,-48289.98526424728,99130.97806903668,2304830.5577788637
309,2026-09-20T21:49:47.790287Z,50.28975934236626,-74.85254277442401,50.18538874338766,-74.77563780354471,21,-0.10437059897859768,0.07690497087929771,-11605.481097273825,5469.551672241199,12829.775532779586,2297413.079519167
310,2026-09-20T21:50:01.620374Z,-8.758074621609284,55.511810797264474,-9.68721839046589,56.28400319365585,28,-0.9291437688566067,0.7721923963913753,-103316.07322025922,84753.91401658944,133631.07521075822,2290433.1375697856
311,2026-09-20T21:50:20.659343Z,4.690522876527751,109.54793908967241,4.031190039919849,108.74403022425939,36,-0.6593328366079021,-0.8039088654130069,-73314.4664009645,-89131.79555482972,115409.6963408225,2283439.493064226
312,2026-09-20T21:50:41.853326Z,10.851652547367802,130.67789237103347,10.738126197059595,129.93435500934575,37,-0.11352635030820757,-0.7435373616877143,-12623.554194745619,-81214.5166452088,82189.69639816432,2276384.2052543988
313,2026-09-20T21:50:51.775420Z,-30.43620106870371,26.246436880250684,-52.97480398030899,26.487873735062436,12,-22.53860291160528,0.24143685481175226,-2506178.297426787,20042.94656749418,2506254.911468298,2277118.61645636
314,2026-09-20T21:51:05.456447Z,-29.714684421820472,163.65935058010047,-29.758107944386094,163.62060491078583,31,-0.04342352256562165,-0.03874566931463619,-4828.47540633264,-3740.987418632914,6108.1224741388,2269886.0989596015
315,2026-09-20T21:51:15.430290Z,52.384565384639636,-43.38301777071857,-89.98349304649797,153.95333969150062,17,-142.3680584311376,-162.6636425377808,-15830605.813778598,-17122451.6776213,15834193.37947556,2312947.3919136208
316,2026-09-20T21:51:32.627037Z,-70.43477248011052,66.56682492677857,-71.53924675389288,60.217186090014486,32,-1.1044742737823583,-6.349638836764086,-122811.93585403162,-230017.97351896318,260575.61096613263,2306452.544505559
317,2026-09-20T21:51:44.053449Z,75.87123573134146,-49.68288541010881,75.82403223900317,-49.39168999790763,19,-0.04720349233828358,0.2911954122011764,-5248.788867922433,7916.81931512376,9498.711227922622,2299206.6333595724
318,2026-09-20T21:52:00.488759Z,19.872251195439418,-71.16660884744039,19.751846931506968,-71.16948989486706,31,-0.12040426393244985,-0.0028810474266833808,-13388.343295660849,-301.3957196764291,13391.735344452403,2292018.5361960027
319,2026-09-20T21:52:12.717894Z,27.218444558919305,9.322662886679353,27.253198423888087,9.286188089530462,31,0.0347538649687813,-0.03647479714888391,3864.453465818536,-3606.1461787735125,5285.6683630881025,2284850.0946040503
320,2026-09-20T21:52:24.693755Z,-47.26301103925061,-24.581355774596233,-56.4477359481796,11.722039584937447,18,-9.184724908928992,36.30339535953368,-1021294.8124988106,2493295.138498401,2655679.450480922,2286008.9363411656
321,2026-09-20T21:52:41.427326Z,39.06116525276697,55.26701333511633,39.11616137630496,55.393728464990545,42,0.05499612353798966,0.12671512987421352,6115.2899225418505,10936.313672340448,12529.951349989467,2278926.4472913486
322,2026-09-20T21:52:56.616248Z,-28.81744698607722,-136.42956756754856,-34.854552682897506,179.94502439487366,27,-6.037105696820287,-43.62540803757781,-671295.5251033795,-4121157.9731262554,4142887.6921623303,2284715.146809581
323,2026-09-20T21:53:10.347851Z,-25.383191367102135,-71.44632840305925,-18.8996232441621,179.9999999998198,32,6.483568122940035,-108.55367159712091,720939.8818253166,-11180487.89237721,10858210.20884396,2311258.475175013
324,2026-09-20T21:53:22.574418Z,-3.565539930015784,90.68638716236472,-3.2531041377166297,91.18121501629821,30,0.3124357922991545,0.4948278539334865,34741.27500583908,54924.96647491468,64990.00315416547,2304325.547792232
325,2026-09-20T21:53:37.905256Z,-37.57904698091677,81.7461511045338,-39.29110738462674,81.66819259687942,41,-1.7120604037099696,-0.07795850765438672,-190372.4310015837,-6790.219975014581,190493.46355475436,2297821.4490715014
326,2026-09-20T21:53:53.040358Z,7.589200419665898,175.9289545857725,7.516106990520363,175.85380341068281,25,-0.07309342914553518,-0.0751511750896725,-8127.618492037035,-8283.933128827413,11605.245385916232,2290808.515931362
327,2026-09-20T21:54:11.377852Z,37.62613909951041,41.68159547970288,37.651658802056836,41.69858029768107,36,0.02551970254642555,0.016984817978197952,2837.661452640748,1495.5558119043576,3207.648608757997,2283812.7946245647
328,2026-09-20T21:54:25.359970Z,10.08421779057428,19.41537696946793,10.165917941127576,19.355532237525583,32,0.08170015055329571,-0.05984473194234852,9084.642247623122,-6550.796871238708,11200.163227743178,2276884.0975776236
329,2026-09-20T21:54:40.093481Z,8.517087181108137,5.559726733944359,8.49523135400042,5.485751857154829,32,-0.021855827107716053,-0.07397487678952075,-2430.2570919986447,-8135.1487956769,8490.39424311564,2269989.2838896764
330,2026-09-20T21:54:55.024292Z,28.452939105757036,81.4888874669951,28.651043520403707,81.95658726440863,40,0.1981044146466715,0.4676997974135304,22028.205854599884,45681.08977925222,50714.86216182178,2263264.209884441
331,2026-09-20T21:55:09.405015Z,49.573775825438815,16.810404865131886,49.56315223694468,16.741788795102607,30,-0.01062358849413414,-0.06861607002929304,-1181.2891433072239,-4948.195873413893,5087.247230697258,2256441.9229882057
332,2026-09-20T21:55:23.984350Z,27.384822275973864,39.35540102484856,27.436078206604357,39.363344495383735,32,0.05125593063049294,0.007943470535167307,5699.399446556254,784.1097603839298,5753.08457207478,2249662.7397399647
333,2026-09-20T21:55:39.225963Z,4.550866773287849,-37.34563388637687,4.7244646894302615,-36.34355282598343,37,0.1735979161424126,1.0020810603934365,19303.207551103827,111061.51362614601,112726.49179668773,2243245.513770165
334,2026-09-20T21:55:54.959849Z,35.48582361274762,100.73146619090585,35.46378320202386,100.74953053716587,32,-0.022040410723761283,0.018064346260018738,-2450.7818536445816,1635.7970527809557,2946.5511367199138,2236538.031846113
335,2026-09-20T21:56:11.594039Z,13.56234084082484,153.4347039210062,13.503102961568551,153.40731663986148,42,-0.05923787925628865,-0.027387281144712006,-6586.951638482244,-2960.7776069387314,7221.781982290007,2229883.356473385
336,2026-09-20T21:56:28.277161Z,-87.32292029924339,43.01153904152238,-87.18096209540153,48.63891824733672,31,0.14195820384186675,5.62737920581435,15785.032062789689,30000.46737430749,33880.29181613176,2223347.633066667
337,2026-09-20T21:56:41.207490Z,-15.103732234207886,173.44208834048675,-15.203329782562735,173.49603962365487,23,-0.0995975483548488,0.053951283168117925,-11074.742083295305,5790.512889257021,12497.197336279716,2216787.246017022
338,2026-09-20T21:56:51.082399Z,-3.323151119380435,-124.23155855824382,-10.90599947630653,179.9999999999998,16,-7.582848356926094,-55.76844144175641,-843174.2668052099,-6153421.635717793,6202104.516557446,2228578.125515662
339,2026-09-20T21:57:01.756330Z,71.90857818630725,-135.67052230080492,70.15040087078779,157.14795312023892,12,-1.758177315519461,-67.18152457895616,-195500.39762731368,-2428438.0751938685,2310108.6895317286,2228818.628654353
340,2026-09-20T21:57:14.981996Z,-6.948091377374379,103.35161617076949,-6.898814317415302,103.40709158688209,29,0.04927705995907683,0.05547541611258566,5479.35906740907,6123.604018028219,8217.171015805043,2222287.4478965923
341,2026-09-20T21:57:30.219748Z,31.383537202475953,-57.29967388093361,31.267343909731572,-57.312307825107226,26,-0.11619329274438073,-0.012633944173614964,-12920.104663301154,-1200.0456405193906,12975.71628105379,2215808.5278625293
342,2026-09-20T21:57:48.655468Z,1.2118444195324585,123.25366674120107,9.841502127554323,-179.99999998568762,35,8.629657708021865,56.746333273111304,959574.1558111421,6280572.591050627,6344698.891219272,2227881.3067027535
343,2026-09-20T21:57:55.271082Z,5.2738895334978295,48.851797819867585,89.99999957516445,-166.0583762984898,7,84.72611004166663,145.08982588164258,9421113.590961933,10871006.45604648,9421113.676940301,2248852.829648053
344,2026-09-20T21:58:10.903872Z,53.426552595713474,-178.37284243477652,53.3841187443286,-176.5844470441212,27,-0.04243385138487099,1.7883953906553245,-4718.428991986837,118550.705535986,118641.45006569588,2242660.3547074064
345,2026-09-20T21:58:24.082562Z,4.133631575344393,-172.78363050477148,4.002146421886198,-172.77448736983925,24,-0.13148515345819511,0.009143134932230623,-14620.481993632553,1014.1089172554886,14655.610194188419,2236202.3699407014
346,2026-09-20T21:58:34.005916Z,70.01885408652538,-159.67271468003855,70.1636792913027,-160.0051526216577,12,0.14482520477731953,-0.3324379416191334,16103.828021497242,-12587.56835537957,20439.6122079329,2229798.4313345375
347,2026-09-20T21:58:46.633121Z,48.703429527108845,-91.17639511642828,48.597882783080024,-90.97285640989317,21,-0.10554674402882114,0.20353870653511308,-11736.262459856784,14952.106593100812,19008.022187702772,2223427.2774176877
348,2026-09-20T21:58:59.061254Z,39.27282005895845,123.97305675113603,52.97606973079898,-179.66071237300204,18,13.703249671840531,56.3662308758619,1523731.8420523815,4344065.092294701,4472177.687934959,2229889.2038846915
349,2026-09-20T21:59:07.231054Z,1.8135968996132763,83.22831500367141,89.99999999999244,-179.57971833960949,21,88.18640310037917,97.1919666567191,9805880.623794148,7519985.144450522,9805880.623795096,2251596.9156895922
350,2026-09-20T21:59:15.501259Z,3.410356535450589,-13.47830420157291,89.99999999420102,-163.4557692697104,22,86.58964345875043,-149.9774650681375,9628329.052574249,-11436112.763512332,9628329.053777367,2272673.2932269857
351,2026-09-20T21:59:26.976986Z,-35.63838045387378,176.40394679690132,-35.71054397336025,176.46465860285613,17,-0.07216351948647315,0.06071180595480996,-8024.217255711567,5484.005179431998,9719.1750830735,2266226.130497231
352,2026-09-20T21:59:46.714848Z,-71.23794472069754,-47.43239049198061,-25.109276993473543,179.84383535849392,37,46.128667727224,-132.72377414952547,5129273.824139897,-9841892.567514742,8697378.534727992,2284496.449827432
353,2026-09-20T22:00:06.403923Z,-58.29290909574246,-132.89545391707625,-76.35937769493448,179.8892800353551,39,-18.06646859919202,-47.21526604756866,-2008899.6506133804,-2023834.3534814517,2709188.930605818,2285699.54467383
354,2026-09-20T22:00:15.379733Z,-40.1431340261281,20.553392353037765,-89.9999999892757,-85.28017258359135,15,-49.85686596314759,-105.83356493662912,-5543830.553499794,-4960111.390096453,5543830.555017646,2294903.3045900553
355,2026-09-20T22:00:31.062307Z,14.424891574609111,-72.9472933172526,14.321708260500309,-72.95530855370491,29,-0.10318331410880255,-0.008015236452308727,-11473.461043270763,-863.3564518408026,11505.898158473834,2288471.199219825
356,2026-09-20T22:00:41.485615Z,-24.886783573576682,30.56666680434546,-24.85673712756559,30.512142158870624,18,0.030046446011091632,-0.05452464547482805,3341.0123601330283,-5500.541944044436,6435.706932763276,2282060.987162839
357,2026-09-20T22:00:58.474542Z,84.12617090550424,-175.98319727304064,87.1631503444869,125.44815867951802,29,3.036979438982655,-58.56864404744135,337696.7059387095,-494573.88985208404,557641.675046306,2277230.6809664345
358,2026-09-20T22:01:06.891980Z,28.199889108250396,-94.44678715325844,89.9997827054432,113.78308097514315,9,61.7998935971928,-151.77013187159844,6871834.635181388,-8666598.912272032,6871880.085384335,2290064.8971798923
359,2026-09-20T22:01:23.627489Z,23.443559370321918,54.640620645272065,25.377366052631736,54.81114836836225,29,1.9338066823098181,0.17052772309017428,215029.49218419773,17266.786821174686,215721.5302318414,2284286.781951625
360,2026-09-20T22:01:31.496606Z,35.448170636196814,-151.09707186375604,37.81300073000709,179.99999999486113,14,2.3648300938102764,-28.90292814138286,262957.1088080786,-2579118.881642147,2582168.063648164,2285114.2299563373
361,2026-09-20T22:01:45.198660Z,55.046405972511224,104.74680035365543,54.97737460833902,104.71055289344743,25,-0.06903136417220423,-0.036247460208016946,-7675.937475302069,-2311.1339266142154,8016.31782234101,2278806.4795072125
362,2026-09-20T22:02:00.129687Z,-43.46518749464481,-127.65510247358927,-66.72873984586897,179.99999936561258,37,-23.263552351224163,-52.34489816079815,-2586788.9971862226,-3330420.6537898583,4023473.796620026,2283626.0024826624
363,2026-09-20T22:02:08.858446Z,-3.235772745961166,16.237854122856447,89.99999999999999,142.4685092004256,9,93.23577274596116,126.23065507756917,10367344.9111359,10201363.68453889,10367344.9111359,2305895.2005781257
364,2026-09-20T22:02:24.291514Z,-24.414805821668946,128.66831400911707,-89.997227762314,118.98258127874787,26,-65.58242194064505,-9.685732730369182,-7292432.596862526,-583327.0230434204,7292436.991065546,2319594.491211333
365,2026-09-20T22:02:37.270431Z,7.120772585279777,-32.55093602905987,-89.99999999999999,139.16094407451516,29,-97.12077258527977,171.71188010357503,-10799337.183283055,14313504.713593958,10799337.183283057,2342826.6629704335
366,2026-09-20T22:02:55.758243Z,-37.11941917671982,-102.69452933895207,-37.15241837655149,-102.21552252918333,35,-0.03299919983166433,0.4790068097687481,-3669.3436046110496,42461.66426827896,42619.8668688214,2336541.944948298
367,2026-09-20T22:03:14.998299Z,-38.03646001620837,133.538829280468,-33.8217795431511,-179.99998744645686,40,4.214680473057271,46.46118327307511,468651.08603185735,4183335.7335468316,4166207.3358727167,2341527.4092287463
368,2026-09-20T22:03:29.038181Z,-8.74350565096987,-46.78083510449255,-8.630334040973185,-45.701096829720605,26,0.11317160999668552,1.0797382747719553,12584.108871828057,118684.12081016593,119349.34402190459,2335488.8818776407
369,2026-09-20T22:03:43.418603Z,15.649500918626012,-146.5334013104643,15.716132061268624,-146.4783106530908,26,0.06663114264261161,0.05509065737351193,7409.045018388328,5897.75552285048,9469.818543605552,2329185.3071802584
370,2026-09-20T22:03:59.652086Z,27.623408777132735,-69.59278916390366,27.488926504142075,-69.70396233929507,27,-0.13448227299065962,-0.11117317539140004,-14953.746480189919,-10959.532118612555,18539.842766344147,2322940.319438599
371,2026-09-20T22:04:14.732218Z,-1.9384860834991668,54.846055282061286,-2.418169722248796,55.107300326921425,27,-0.47968363874962927,0.26124504486014644,-53338.38702336004,29028.131688787787,60725.70307821766,2316842.705917412
372,2026-09-20T22:04:26.907472Z,-33.045653145120575,-93.52033877567088,-32.55189057082217,-94.23070731102311,19,0.4937625742984082,-0.7103685353522451,54903.89322893998,-66396.74966401873,86156.18382543782,2310846.2367720036
373,2026-09-20T22:04:42.338836Z,-12.155778710868715,-60.36956526043679,-12.428623289511012,-59.283452503180825,28,-0.2728445786422977,1.086112757255961,-30338.932907495833,118001.51807279223,121839.07483289776,2304977.58486332
374,2026-09-20T22:04:53.261572Z,-20.131487764763975,175.94297709914377,-19.305263950634,-178.3380455460828,17,0.8262238141299747,5.718977354773415,91871.89640417007,598632.3600192457,605606.0140041937,2300433.8106096857
375,2026-09-20T22:05:05.487648Z,17.764994681692606,93.83895996672254,9.227420746000446,-179.99999999370854,26,-8.53757393569216,86.16104003956889,-949334.9075017864,9316103.850483386,9293383.635661941,2319081.6768098255
376,2026-09-20T22:05:13.005006Z,-4.882750199693494,85.16889035929859,11.264735598604082,-179.99999999918404,26,16.147485798297577,94.8311096415174,1795518.498835753,10528388.952205004,10638818.375381634,2341208.6361145373
377,2026-09-20T22:05:25.731992Z,-7.2887277297784285,-63.19304139439235,-6.154043272841853,-63.479160542039104,21,1.1346844569365757,-0.28611914764675817,126171.15495378351,-31596.33421513732,130067.1159881964,2335343.539244176
378,2026-09-20T22:05:39.769605Z,13.957241954242942,7.129485675174749,14.071555431116527,7.108969394621002,24,0.11431347687358517,-0.020516280553749766,12711.078675442765,-2213.40299969161,12902.351413614835,2329199.514937746
379,2026-09-20T22:05:57.955038Z,-39.595665610377125,142.2691852935282,-39.88221497313036,143.53036276163527,37,-0.2865493627532345,1.2611774681070642,-31862.83537139096,107837.02266599557,112444.64122767851,2323350.5574873234
380,2026-09-20T22:06:14.638621Z,-28.967506960754722,-60.924734557399674,-29.748623981329413,-58.88974429373134,32,-0.7811170205746905,2.034990263668334,-86856.24980361898,197220.02550293267,215493.82679450905,2317803.5660907635
381,2026-09-20T22:06:31.822465Z,0.043382975773739126,150.19852825086423,0.6830822137411688,-179.99989469005322,29,0.6396992379674297,29.801577059082547,71131.30984036847,3313717.5837324285,3314462.1077807816,2320419.4677749895
382,2026-09-20T22:06:45.804652Z,12.058865655102856,-74.42268601914012,11.959365219023663,-74.50384667414767,25,-0.09950043607919312,-0.08116065500755099,-11063.943690927485,-8827.14413221559,14153.773373987977,2314382.1230252483
383,2026-09-20T22:06:59.082243Z,72.90052015274287,70.53467823524574,73.17967887014159,71.05836129786665,27,0.27915871739871534,0.5236830626209326,31041.033103339258,16986.090038270653,35384.34924226795,2308431.7371929167
384,2026-09-20T22:07:14.564895Z,22.192416185931286,16.007248131354572,22.50149489835393,16.01130509202281,26,0.30907871242264306,0.004056960668236798,34367.984755230456,417.2341171318727,34370.51730492367,2302509.702766125
385,2026-09-20T22:07:26.989097Z,22.264176029411008,-79.2859558761617,21.696551596335585,-80.65941585809351,18,-0.567624433075423,-1.3734599819318305,-63116.95719748089,-141620.76912945294,155047.77897154898,2296931.879587438
386,2026-09-20T22:07:37.662799Z,-32.82796148926895,170.46740158717154,-29.926208372163167,-179.99907252936737,15,2.901753117105784,9.533525883461095,322660.22499719734,905052.7038018493,960388.5370126291,2293469.3320678137
387,2026-09-20T22:07:47.784042Z,-44.398324294490266,44.30517716267113,-42.13921766867042,-179.99999926853542,18,2.2591066258198467,135.69482356879348,251201.19554027444,10986693.080090443,9431666.153366486,2311914.2850944255
388,2026-09-20T22:08:03.466459Z,46.75047743440238,-14.188080675400784,46.718015293633336,-14.161929988046882,33,-0.032462140769041525,0.02615068735389059,-3609.625361538912,1992.973648316078,4123.267964968013,2305966.3701018235
389,2026-09-20T22:08:17.698366Z,-68.84125353832849,99.24129531665523,-68.92891057162853,99.2066573093171,25,-0.08765703330004726,-0.03463800733811695,-9747.017387678397,-1387.4886930360797,9845.276270806693,2300063.7451819493
390,2026-09-20T22:08:31.378630Z,27.18953327686387,9.183415300383018,27.21857469363853,9.12531793982867,30,0.029041416774660433,-0.058097360554342004,3229.2582079124245,-5745.5379988127015,6590.850750173954,2294183.045452637
391,2026-09-20T22:08:48.564581Z,-0.3967251343927249,127.26669509973567,-0.428563120106244,127.28171410966533,31,-0.03183798571351909,0.015019009929659433,-3540.2224859252638,1669.9943961764523,3914.3398500050553,2288325.5807324257
392,2026-09-20T22:08:55.935463Z,-2.4147911347534765,42.88989403452268,-2.3514141714212617,42.98831089952151,8,0.06337696333221476,0.09841686499882485,7047.19678868051,10933.991487090925,13008.271988019136,2282521.1998427715
393,2026-09-20T22:09:06.159827Z,-41.57294868584002,-43.62712085086983,-48.92428558188132,-24.22661004932977,19,-7.351336896041303,19.400510801540065,-817431.3668947509,1518764.5566656794,1717806.4890331663,2281084.266736386
394,2026-09-20T22:09:16.680658Z,46.201302099849315,89.02561652084603,46.103431231837476,89.07439584173396,18,-0.09787086801183875,0.04877932088794523,-10882.7439892157,3757.4469136255457,11513.145052730317,2275323.9339402346
395,2026-09-20T22:09:38.874120Z,-47.412245986830214,-150.09859912415584,-59.96202183902843,179.62853964503424,39,-12.549775852198216,-30.272861230809895,-1395471.4052908353,-1993437.1520460208,2399427.95740885,2275638.121341421
396,2026-09-20T22:09:49.347803Z,-14.397792969835335,82.88435151047253,-12.756963118186588,84.21872130495535,19,1.6408298516487463,1.334369794482825,182451.95499028455,144228.624626516,232570.18234990607,2270478.85886922
397,2026-09-20T22:10:01.324266Z,61.63609052513817,69.46646730043304,62.085798483947556,70.45585651332638,26,0.44970795880938397,0.989389212893343,50005.24349128369,51884.540736516494,72057.74881678648,2264941.2742091385
398,2026-09-20T22:10:18.009018Z,-21.463651425456327,-148.34007582629744,-22.86563195447519,179.99999985133667,32,-1.4019805290188643,-31.659924322365896,-155893.12208135225,-3260276.312980119,3257826.688148176,2267435.9611788346
399,2026-09-20T22:10:27.880395Z,25.30566823285932,103.8991559255042,25.2572191277697,104.04243778183123,13,-0.04844910508961675,0.14328185632700752,-5387.294686434451,14406.242403594913,15380.595692660747,2261791.712142528
400,2026-09-20T22:10:40.308656Z,10.376781950035506,128.46047561159793,10.310570552871893,128.48819339659684,26,-0.06621139716361313,0.027717784998912975,-7362.371450641706,3031.9885467482154,7962.252620569832,2256157.1384937232
401,2026-09-20T22:10:53.938475Z,24.73527206360642,128.93937020050663,24.630717907319855,128.99802771030775,21,-0.10455415628656439,0.05865750980112239,-11625.891738668257,5926.47828623958,13049.30983381781,2250563.3533848454
402,2026-09-20T22:10:59.655201Z,-12.802729152103234,-6.517662792217465,-14.022898117598663,51.314606903313035,1,-1.2201689654954286,57.8322696955305,-135676.59861223132,6255252.60669218,6240787.617469043,2260489.2843900304
403,2026-09-20T22:11:14.835827Z,-56.008476226162365,15.666164722301943,-54.75431750577986,13.52291362552331,25,1.254158720382506,-2.1432510967786413,139456.0869135664,-135391.4399726138,194350.34142282867,2255362.388749913
